deviceId,date,hour,steps_sum,steps_max_5min,sensor_intervals,steps_observed,steps_coverage
ev76,2021-03-19,2021-03-19 13:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-19,2021-03-19 14:00:00,0.0,0.0,2,2,1.0
ev76,2021-03-19,2021-03-19 15:00:00,,,1,0,0.0
ev76,2021-03-20,2021-03-20 01:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-03-20,2021-03-20 03:00:00,0.0,0.0,5,1,0.2
ev76,2021-03-20,2021-03-20 04:00:00,0.0,0.0,4,1,0.25
ev76,2021-03-20,2021-03-20 05:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-20,2021-03-20 06:00:00,0.0,0.0,4,2,0.5
ev76,2021-03-20,2021-03-20 07:00:00,0.0,0.0,4,2,0.5
ev76,2021-03-20,2021-03-20 08:00:00,0.0,0.0,4,4,1.0
ev76,2021-03-20,2021-03-20 09:00:00,,,2,0,0.0
ev76,2021-03-20,2021-03-20 10:00:00,,,2,0,0.0
ev76,2021-03-20,2021-03-20 11:00:00,,,1,0,0.0
ev76,2021-03-20,2021-03-20 12:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-20,2021-03-20 13:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-03-21,2021-03-21 02:00:00,,,1,0,0.0
ev76,2021-03-21,2021-03-21 03:00:00,13.321428571428571,8.571428571428571,6,5,0.8333333333333334
ev76,2021-03-21,2021-03-21 04:00:00,0.0,0.0,7,5,0.7142857142857143
ev76,2021-03-21,2021-03-21 05:00:00,4.0,4.0,5,3,0.6
ev76,2021-03-21,2021-03-21 06:00:00,0.0,0.0,5,4,0.8
ev76,2021-03-21,2021-03-21 07:00:00,0.0,0.0,4,1,0.25
ev76,2021-03-21,2021-03-21 08:00:00,4.679768729958216,3.024390243902439,2,2,1.0
ev76,2021-03-22,2021-03-22 08:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-03-22,2021-03-22 09:00:00,0.0,0.0,4,2,0.5
ev76,2021-03-22,2021-03-22 12:00:00,,,1,0,0.0
ev76,2021-03-22,2021-03-22 14:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-22,2021-03-22 15:00:00,,,2,0,0.0
ev76,2021-03-22,2021-03-22 23:00:00,3.333333333333333,3.333333333333333,2,2,1.0
ev76,2021-03-23,2021-03-23 00:00:00,0.0,0.0,5,4,0.8
ev76,2021-03-23,2021-03-23 01:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-23,2021-03-23 02:00:00,0.0,0.0,5,3,0.6
ev76,2021-03-23,2021-03-23 08:00:00,,,1,0,0.0
ev76,2021-03-23,2021-03-23 09:00:00,0.0,0.0,2,1,0.5
ev76,2021-03-23,2021-03-23 10:00:00,3.0,3.0,7,3,0.42857142857142855
ev76,2021-03-23,2021-03-23 11:00:00,1.6593186372745492,1.6593186372745492,1,1,1.0
ev76,2021-03-24,2021-03-24 02:00:00,,,1,0,0.0
ev76,2021-03-24,2021-03-24 03:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-24,2021-03-24 04:00:00,15.166666666666666,11.5,9,6,0.6666666666666666
ev76,2021-03-24,2021-03-24 05:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-24,2021-03-24 06:00:00,0.0,0.0,4,3,0.75
ev76,2021-03-24,2021-03-24 09:00:00,0.0,0.0,4,1,0.25
ev76,2021-03-24,2021-03-24 10:00:00,0.0,0.0,4,3,0.75
ev76,2021-03-24,2021-03-24 23:00:00,,,1,0,0.0
ev76,2021-03-25,2021-03-25 02:00:00,,,1,0,0.0
ev76,2021-03-25,2021-03-25 04:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-03-25,2021-03-25 10:00:00,,,1,0,0.0
ev76,2021-03-26,2021-03-26 03:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-26,2021-03-26 04:00:00,,,1,0,0.0
ev76,2021-03-27,2021-03-27 02:00:00,0.0,0.0,6,4,0.6666666666666666
ev76,2021-03-27,2021-03-27 03:00:00,0.0,0.0,5,1,0.2
ev76,2021-03-27,2021-03-27 04:00:00,2.6666666666666665,2.6666666666666665,4,4,1.0
ev76,2021-03-27,2021-03-27 05:00:00,0.0,0.0,2,1,0.5
ev76,2021-03-27,2021-03-27 06:00:00,0.0,0.0,6,2,0.3333333333333333
ev76,2021-03-27,2021-03-27 07:00:00,,,1,0,0.0
ev76,2021-03-27,2021-03-27 08:00:00,,,2,0,0.0
ev76,2021-03-27,2021-03-27 10:00:00,11.0,6.5,4,3,0.75
ev76,2021-03-27,2021-03-27 11:00:00,,,3,0,0.0
ev76,2021-03-27,2021-03-27 14:00:00,,,1,0,0.0
ev76,2021-03-28,2021-03-28 01:00:00,0.0,0.0,2,2,1.0
ev76,2021-03-28,2021-03-28 02:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-28,2021-03-28 03:00:00,,,2,0,0.0
ev76,2021-03-28,2021-03-28 04:00:00,,,1,0,0.0
ev76,2021-03-28,2021-03-28 08:00:00,3.6,3.6,1,1,1.0
ev76,2021-03-28,2021-03-28 10:00:00,4.666666666666667,4.666666666666667,4,2,0.5
ev76,2021-03-28,2021-03-28 11:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-28,2021-03-28 13:00:00,,,1,0,0.0
ev76,2021-03-28,2021-03-28 14:00:00,,,1,0,0.0
ev76,2021-03-29,2021-03-29 01:00:00,0.0,0.0,2,1,0.5
ev76,2021-03-29,2021-03-29 02:00:00,,,1,0,0.0
ev76,2021-03-29,2021-03-29 03:00:00,,,2,0,0.0
ev76,2021-03-29,2021-03-29 04:00:00,0.0,0.0,5,1,0.2
ev76,2021-03-29,2021-03-29 05:00:00,0.0,0.0,5,2,0.4
ev76,2021-03-29,2021-03-29 07:00:00,0.0,0.0,4,2,0.5
ev76,2021-03-29,2021-03-29 09:00:00,,,3,0,0.0
ev76,2021-03-29,2021-03-29 10:00:00,0.0,0.0,8,1,0.125
ev76,2021-03-29,2021-03-29 13:00:00,,,1,0,0.0
ev76,2021-03-29,2021-03-29 14:00:00,0.0,0.0,3,2,0.6666666666666666
ev76,2021-03-30,2021-03-30 00:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-30,2021-03-30 01:00:00,,,2,0,0.0
ev76,2021-03-30,2021-03-30 04:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-30,2021-03-30 05:00:00,23.0,23.0,2,1,0.5
ev76,2021-03-30,2021-03-30 06:00:00,0.0,0.0,3,2,0.6666666666666666
ev76,2021-03-30,2021-03-30 07:00:00,,,2,0,0.0
ev76,2021-03-31,2021-03-31 00:00:00,0.0,0.0,2,2,1.0
ev76,2021-03-31,2021-03-31 01:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-31,2021-03-31 02:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-03-31,2021-03-31 03:00:00,0.0,0.0,2,2,1.0
ev76,2021-03-31,2021-03-31 04:00:00,0.0,0.0,6,3,0.5
ev76,2021-03-31,2021-03-31 05:00:00,0.0,0.0,1,1,1.0
ev76,2021-03-31,2021-03-31 06:00:00,,,2,0,0.0
ev76,2021-03-31,2021-03-31 07:00:00,5.2,5.2,2,1,0.5
ev76,2021-03-31,2021-03-31 08:00:00,,,1,0,0.0
ev76,2021-03-31,2021-03-31 09:00:00,0.0,0.0,2,1,0.5
ev76,2021-03-31,2021-03-31 10:00:00,0.0,0.0,3,2,0.6666666666666666
ev76,2021-03-31,2021-03-31 13:00:00,0.0,0.0,2,1,0.5
ev76,2021-03-31,2021-03-31 14:00:00,,,1,0,0.0
ev76,2021-04-01,2021-04-01 00:00:00,0.5,0.5,3,3,1.0
ev76,2021-04-01,2021-04-01 05:00:00,,,1,0,0.0
ev76,2021-04-01,2021-04-01 06:00:00,19.0,19.0,1,1,1.0
ev76,2021-04-01,2021-04-01 09:00:00,,,1,0,0.0
ev76,2021-04-01,2021-04-01 10:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-04-01,2021-04-01 11:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-04-01,2021-04-01 12:00:00,,,2,0,0.0
ev76,2021-04-01,2021-04-01 13:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-04-01,2021-04-01 15:00:00,,,2,0,0.0
ev76,2021-04-02,2021-04-02 04:00:00,0.0,0.0,5,1,0.2
ev76,2021-04-02,2021-04-02 07:00:00,0.0,0.0,1,1,1.0
ev76,2021-04-03,2021-04-03 04:00:00,,,1,0,0.0
ev76,2021-04-03,2021-04-03 05:00:00,0.0,0.0,5,3,0.6
ev76,2021-04-03,2021-04-03 06:00:00,0.0,0.0,5,1,0.2
ev76,2021-04-03,2021-04-03 07:00:00,4.4,4.4,4,3,0.75
ev76,2021-04-03,2021-04-03 08:00:00,0.0,0.0,4,1,0.25
ev76,2021-04-03,2021-04-03 09:00:00,0.0,0.0,2,1,0.5
ev76,2021-04-03,2021-04-03 10:00:00,,,2,0,0.0
ev76,2021-04-03,2021-04-03 12:00:00,0.0,0.0,3,1,0.3333333333333333
ev76,2021-04-03,2021-04-03 13:00:00,0.0,0.0,4,3,0.75
ev76,2021-04-03,2021-04-03 14:00:00,0.0,0.0,8,2,0.25
ev76,2021-04-04,2021-04-04 03:00:00,,,1,0,0.0
ev76,2021-04-04,2021-04-04 04:00:00,,,1,0,0.0
ev76,2021-04-04,2021-04-04 05:00:00,0.0,0.0,4,2,0.5
ev76,2021-04-04,2021-04-04 06:00:00,0.0,0.0,2,2,1.0
ev76,2021-04-04,2021-04-04 07:00:00,0.0,0.0,1,1,1.0
ev76,2021-04-04,2021-04-04 08:00:00,,,1,0,0.0
ev76,2021-04-04,2021-04-04 09:00:00,,,2,0,0.0
ev76,2021-04-04,2021-04-04 14:00:00,,,4,0,0.0
ev76,2021-04-04,2021-04-04 15:00:00,,,2,0,0.0
ga64,2021-03-07,2021-03-07 22:00:00,0.0,0.0,3,3,1.0
ga64,2021-03-07,2021-03-07 23:00:00,0.0,0.0,4,3,0.75
ga64,2021-03-08,2021-03-08 00:00:00,,,1,0,0.0
ga64,2021-03-08,2021-03-08 05:00:00,0.0,0.0,3,3,1.0
ga64,2021-03-08,2021-03-08 06:00:00,0.8333333333333334,0.8333333333333334,9,8,0.8888888888888888
ga64,2021-03-08,2021-03-08 09:00:00,,,2,0,0.0
ga64,2021-03-08,2021-03-08 10:00:00,2.5,2.5,8,5,0.625
ga64,2021-03-08,2021-03-08 11:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-08,2021-03-08 12:00:00,0.0,0.0,3,3,1.0
ga64,2021-03-09,2021-03-09 00:00:00,0.0,0.0,9,6,0.6666666666666666
ga64,2021-03-09,2021-03-09 01:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-09,2021-03-09 03:00:00,5.8,5.8,6,4,0.6666666666666666
ga64,2021-03-09,2021-03-09 04:00:00,17.166666666666664,8.666666666666666,9,5,0.5555555555555556
ga64,2021-03-09,2021-03-09 05:00:00,1.75,1.75,4,3,0.75
ga64,2021-03-09,2021-03-09 07:00:00,,,3,0,0.0
ga64,2021-03-09,2021-03-09 10:00:00,,,1,0,0.0
ga64,2021-03-09,2021-03-09 11:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-03-09,2021-03-09 12:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-09,2021-03-09 14:00:00,0.0,0.0,4,1,0.25
ga64,2021-03-09,2021-03-09 15:00:00,,,1,0,0.0
ga64,2021-03-10,2021-03-10 03:00:00,,,1,0,0.0
ga64,2021-03-10,2021-03-10 05:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-10,2021-03-10 06:00:00,,,2,0,0.0
ga64,2021-03-10,2021-03-10 07:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-10,2021-03-10 08:00:00,,,1,0,0.0
ga64,2021-03-10,2021-03-10 16:00:00,,,2,0,0.0
ga64,2021-03-11,2021-03-11 03:00:00,,,2,0,0.0
ga64,2021-03-11,2021-03-11 04:00:00,0.0,0.0,7,4,0.5714285714285714
ga64,2021-03-11,2021-03-11 05:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-11,2021-03-11 06:00:00,0.0,0.0,5,2,0.4
ga64,2021-03-11,2021-03-11 07:00:00,,,3,0,0.0
ga64,2021-03-11,2021-03-11 12:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-11,2021-03-11 13:00:00,0.0,0.0,5,3,0.6
ga64,2021-03-11,2021-03-11 14:00:00,12.0,12.0,3,1,0.3333333333333333
ga64,2021-03-11,2021-03-11 15:00:00,0.0,0.0,3,1,0.3333333333333333
ga64,2021-03-11,2021-03-11 16:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-03-12,2021-03-12 03:00:00,,,1,0,0.0
ga64,2021-03-12,2021-03-12 04:00:00,0.0,0.0,6,5,0.8333333333333334
ga64,2021-03-12,2021-03-12 05:00:00,,,1,0,0.0
ga64,2021-03-12,2021-03-12 06:00:00,,,1,0,0.0
ga64,2021-03-12,2021-03-12 08:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-12,2021-03-12 10:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-12,2021-03-12 13:00:00,5.25,5.25,6,5,0.8333333333333334
ga64,2021-03-12,2021-03-12 14:00:00,0.0,0.0,4,4,1.0
ga64,2021-03-13,2021-03-13 03:00:00,0.0,0.0,5,2,0.4
ga64,2021-03-13,2021-03-13 06:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-13,2021-03-13 10:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-13,2021-03-13 16:00:00,,,1,0,0.0
ga64,2021-03-14,2021-03-14 02:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-14,2021-03-14 03:00:00,11.0,11.0,9,7,0.7777777777777778
ga64,2021-03-14,2021-03-14 04:00:00,7.414285714285715,3.2,5,5,1.0
ga64,2021-03-14,2021-03-14 05:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-14,2021-03-14 06:00:00,6.366666666666667,2.5,7,7,1.0
ga64,2021-03-14,2021-03-14 07:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-14,2021-03-14 22:00:00,0.0,0.0,4,4,1.0
ga64,2021-03-14,2021-03-14 23:00:00,0.0,0.0,9,1,0.1111111111111111
ga64,2021-03-15,2021-03-15 00:00:00,0.0,0.0,10,2,0.2
ga64,2021-03-15,2021-03-15 01:00:00,0.0,0.0,10,1,0.1
ga64,2021-03-15,2021-03-15 03:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-15,2021-03-15 05:00:00,0.0,0.0,6,6,1.0
ga64,2021-03-15,2021-03-15 06:00:00,0.0,0.0,4,4,1.0
ga64,2021-03-15,2021-03-15 07:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-15,2021-03-15 08:00:00,,,1,0,0.0
ga64,2021-03-15,2021-03-15 09:00:00,,,1,0,0.0
ga64,2021-03-15,2021-03-15 10:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-16,2021-03-16 05:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-03-16,2021-03-16 06:00:00,0.0,0.0,6,3,0.5
ga64,2021-03-16,2021-03-16 08:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-16,2021-03-16 23:00:00,,,1,0,0.0
ga64,2021-03-17,2021-03-17 00:00:00,,,3,0,0.0
ga64,2021-03-17,2021-03-17 01:00:00,,,4,0,0.0
ga64,2021-03-17,2021-03-17 03:00:00,,,1,0,0.0
ga64,2021-03-17,2021-03-17 04:00:00,,,6,0,0.0
ga64,2021-03-17,2021-03-17 05:00:00,,,1,0,0.0
ga64,2021-03-17,2021-03-17 13:00:00,,,1,0,0.0
ga64,2021-03-17,2021-03-17 14:00:00,,,1,0,0.0
ga64,2021-03-18,2021-03-18 04:00:00,0.0,0.0,7,5,0.7142857142857143
ga64,2021-03-18,2021-03-18 06:00:00,0.0,0.0,7,3,0.42857142857142855
ga64,2021-03-18,2021-03-18 12:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-18,2021-03-18 13:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-18,2021-03-18 14:00:00,,,1,0,0.0
ga64,2021-03-19,2021-03-19 03:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-19,2021-03-19 04:00:00,0.0,0.0,3,1,0.3333333333333333
ga64,2021-03-19,2021-03-19 05:00:00,0.0,0.0,4,2,0.5
ga64,2021-03-19,2021-03-19 06:00:00,0.0,0.0,3,3,1.0
ga64,2021-03-19,2021-03-19 07:00:00,0.0,0.0,11,7,0.6363636363636364
ga64,2021-03-19,2021-03-19 08:00:00,0.0,0.0,6,1,0.16666666666666666
ga64,2021-03-19,2021-03-19 10:00:00,5.0,5.0,2,2,1.0
ga64,2021-03-19,2021-03-19 11:00:00,22.5,22.5,2,1,0.5
ga64,2021-03-19,2021-03-19 12:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-19,2021-03-19 13:00:00,,,1,0,0.0
ga64,2021-03-19,2021-03-19 14:00:00,,,2,0,0.0
ga64,2021-03-20,2021-03-20 03:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-20,2021-03-20 04:00:00,0.0,0.0,9,1,0.1111111111111111
ga64,2021-03-20,2021-03-20 05:00:00,2.5,2.5,4,4,1.0
ga64,2021-03-20,2021-03-20 12:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-20,2021-03-20 13:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-20,2021-03-20 14:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-21,2021-03-21 02:00:00,,,1,0,0.0
ga64,2021-03-21,2021-03-21 03:00:00,,,3,0,0.0
ga64,2021-03-21,2021-03-21 04:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-21,2021-03-21 05:00:00,2.1666666666666665,2.1666666666666665,1,1,1.0
ga64,2021-03-21,2021-03-21 06:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-21,2021-03-21 07:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-21,2021-03-21 13:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-22,2021-03-22 06:00:00,14.0,14.0,5,2,0.4
ga64,2021-03-22,2021-03-22 07:00:00,4.333333333333333,4.333333333333333,5,3,0.6
ga64,2021-03-22,2021-03-22 08:00:00,,,1,0,0.0
ga64,2021-03-22,2021-03-22 09:00:00,,,2,0,0.0
ga64,2021-03-22,2021-03-22 10:00:00,0.0,0.0,4,3,0.75
ga64,2021-03-22,2021-03-22 14:00:00,,,2,0,0.0
ga64,2021-03-23,2021-03-23 04:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-23,2021-03-23 08:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-23,2021-03-23 11:00:00,0.0,0.0,3,3,1.0
ga64,2021-03-23,2021-03-23 13:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-23,2021-03-23 14:00:00,0.0,0.0,5,4,0.8
ga64,2021-03-24,2021-03-24 06:00:00,2.5,2.5,7,5,0.7142857142857143
ga64,2021-03-24,2021-03-24 08:00:00,0.0,0.0,6,5,0.8333333333333334
ga64,2021-03-24,2021-03-24 09:00:00,2.6666666666666665,2.6666666666666665,1,1,1.0
ga64,2021-03-24,2021-03-24 10:00:00,2.5,2.5,3,3,1.0
ga64,2021-03-24,2021-03-24 11:00:00,1.625,1.625,4,4,1.0
ga64,2021-03-24,2021-03-24 13:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-24,2021-03-24 14:00:00,0.0,0.0,5,3,0.6
ga64,2021-03-24,2021-03-24 15:00:00,0.0,0.0,7,5,0.7142857142857143
ga64,2021-03-25,2021-03-25 01:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-25,2021-03-25 02:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-25,2021-03-25 03:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-25,2021-03-25 04:00:00,,,3,0,0.0
ga64,2021-03-25,2021-03-25 05:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-25,2021-03-25 06:00:00,0.0,0.0,5,4,0.8
ga64,2021-03-26,2021-03-26 05:00:00,5.25,5.25,2,2,1.0
ga64,2021-03-26,2021-03-26 07:00:00,0.0,0.0,8,5,0.625
ga64,2021-03-26,2021-03-26 08:00:00,0.0,0.0,5,2,0.4
ga64,2021-03-26,2021-03-26 09:00:00,0.0,0.0,5,1,0.2
ga64,2021-03-26,2021-03-26 10:00:00,7.333333333333333,7.333333333333333,5,3,0.6
ga64,2021-03-26,2021-03-26 11:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-27,2021-03-27 02:00:00,0.0,0.0,2,1,0.5
ga64,2021-03-27,2021-03-27 03:00:00,,,1,0,0.0
ga64,2021-03-27,2021-03-27 06:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-27,2021-03-27 08:00:00,,,1,0,0.0
ga64,2021-03-27,2021-03-27 10:00:00,0.0,0.0,4,2,0.5
ga64,2021-03-27,2021-03-27 11:00:00,,,2,0,0.0
ga64,2021-03-27,2021-03-27 12:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-27,2021-03-27 13:00:00,,,1,0,0.0
ga64,2021-03-28,2021-03-28 02:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-28,2021-03-28 03:00:00,0.0,0.0,3,3,1.0
ga64,2021-03-28,2021-03-28 05:00:00,,,1,0,0.0
ga64,2021-03-28,2021-03-28 07:00:00,,,1,0,0.0
ga64,2021-03-28,2021-03-28 10:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-28,2021-03-28 11:00:00,0.0,0.0,6,5,0.8333333333333334
ga64,2021-03-28,2021-03-28 12:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-03-28,2021-03-28 23:00:00,,,1,0,0.0
ga64,2021-03-29,2021-03-29 04:00:00,,,1,0,0.0
ga64,2021-03-29,2021-03-29 06:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-29,2021-03-29 09:00:00,5.5,5.5,5,4,0.8
ga64,2021-03-29,2021-03-29 10:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-03-29,2021-03-29 12:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-30,2021-03-30 07:00:00,,,1,0,0.0
ga64,2021-03-30,2021-03-30 11:00:00,14.166666666666666,14.166666666666666,1,1,1.0
ga64,2021-03-30,2021-03-30 12:00:00,0.0,0.0,1,1,1.0
ga64,2021-03-30,2021-03-30 13:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-03-31,2021-03-31 00:00:00,0.0,0.0,2,2,1.0
ga64,2021-03-31,2021-03-31 04:00:00,0.0,0.0,9,9,1.0
ga64,2021-03-31,2021-03-31 05:00:00,0.0,0.0,9,8,0.8888888888888888
ga64,2021-03-31,2021-03-31 06:00:00,0.0,0.0,7,6,0.8571428571428571
ga64,2021-03-31,2021-03-31 12:00:00,,,1,0,0.0
ga64,2021-04-01,2021-04-01 01:00:00,0.0,0.0,1,1,1.0
ga64,2021-04-01,2021-04-01 02:00:00,0.0,0.0,2,2,1.0
ga64,2021-04-01,2021-04-01 03:00:00,0.0,0.0,3,3,1.0
ga64,2021-04-01,2021-04-01 04:00:00,0.0,0.0,2,1,0.5
ga64,2021-04-01,2021-04-01 05:00:00,,,2,0,0.0
ga64,2021-04-01,2021-04-01 08:00:00,0.0,0.0,3,3,1.0
ga64,2021-04-01,2021-04-01 13:00:00,,,1,0,0.0
ga64,2021-04-02,2021-04-02 02:00:00,,,1,0,0.0
ga64,2021-04-02,2021-04-02 05:00:00,0.0,0.0,2,2,1.0
ga64,2021-04-02,2021-04-02 06:00:00,10.5,10.5,6,6,1.0
ga64,2021-04-02,2021-04-02 07:00:00,0.0,0.0,10,7,0.7
ga64,2021-04-02,2021-04-02 08:00:00,0.0,0.0,5,3,0.6
ga64,2021-04-02,2021-04-02 09:00:00,,,2,0,0.0
ga64,2021-04-02,2021-04-02 10:00:00,0.0,0.0,2,2,1.0
ga64,2021-04-02,2021-04-02 11:00:00,0.0,0.0,3,1,0.3333333333333333
ga64,2021-04-02,2021-04-02 12:00:00,0.0,0.0,4,3,0.75
ga64,2021-04-02,2021-04-02 14:00:00,,,1,0,0.0
ga64,2021-04-02,2021-04-02 15:00:00,0.0,0.0,2,2,1.0
ga64,2021-04-03,2021-04-03 02:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-04-03,2021-04-03 07:00:00,,,1,0,0.0
ga64,2021-04-03,2021-04-03 08:00:00,0.0,0.0,3,2,0.6666666666666666
ga64,2021-04-03,2021-04-03 09:00:00,0.0,0.0,1,1,1.0
ga64,2021-04-03,2021-04-03 11:00:00,,,1,0,0.0
ga64,2021-04-03,2021-04-03 12:00:00,0.0,0.0,7,3,0.42857142857142855
ga64,2021-04-03,2021-04-03 13:00:00,0.0,0.0,10,7,0.7
ga64,2021-04-03,2021-04-03 14:00:00,0.0,0.0,2,1,0.5
ga64,2021-04-03,2021-04-03 15:00:00,0.0,0.0,6,6,1.0
gd81,2021-03-05,2021-03-05 06:00:00,,,6,0,0.0
gd81,2021-03-05,2021-03-05 07:00:00,,,5,0,0.0
gd81,2021-03-05,2021-03-05 08:00:00,,,1,0,0.0
gd81,2021-03-05,2021-03-05 09:00:00,,,6,0,0.0
gd81,2021-03-05,2021-03-05 11:00:00,,,7,0,0.0
gd81,2021-03-05,2021-03-05 12:00:00,,,3,0,0.0
gd81,2021-03-05,2021-03-05 13:00:00,,,6,0,0.0
gd81,2021-03-05,2021-03-05 14:00:00,,,6,0,0.0
gd81,2021-03-05,2021-03-05 15:00:00,,,2,0,0.0
gd81,2021-03-06,2021-03-06 04:00:00,,,1,0,0.0
gd81,2021-03-06,2021-03-06 05:00:00,,,1,0,0.0
gd81,2021-03-06,2021-03-06 06:00:00,,,4,0,0.0
gd81,2021-03-06,2021-03-06 07:00:00,,,5,0,0.0
gd81,2021-03-06,2021-03-06 08:00:00,,,12,0,0.0
gd81,2021-03-06,2021-03-06 09:00:00,,,9,0,0.0
gd81,2021-03-06,2021-03-06 10:00:00,,,5,0,0.0
gd81,2021-03-06,2021-03-06 11:00:00,,,1,0,0.0
gd81,2021-03-06,2021-03-06 12:00:00,,,6,0,0.0
gd81,2021-03-06,2021-03-06 13:00:00,,,5,0,0.0
gd81,2021-03-06,2021-03-06 14:00:00,,,1,0,0.0
gd81,2021-03-06,2021-03-06 15:00:00,,,3,0,0.0
gd81,2021-03-07,2021-03-07 12:00:00,,,4,0,0.0
gd81,2021-03-07,2021-03-07 13:00:00,,,2,0,0.0
gd81,2021-03-07,2021-03-07 14:00:00,,,8,0,0.0
gd81,2021-03-07,2021-03-07 15:00:00,0.0,0.0,1,1,1.0
gd81,2021-03-07,2021-03-07 23:00:00,0.0,0.0,2,1,0.5
gd81,2021-03-08,2021-03-08 00:00:00,0.0,0.0,1,1,1.0
gd81,2021-03-08,2021-03-08 01:00:00,,,1,0,0.0
gd81,2021-03-08,2021-03-08 03:00:00,0.0,0.0,5,2,0.4
gd81,2021-03-08,2021-03-08 04:00:00,,,1,0,0.0
gd81,2021-03-08,2021-03-08 05:00:00,2.75,2.75,9,2,0.2222222222222222
gd81,2021-03-08,2021-03-08 06:00:00,0.0,0.0,2,1,0.5
gd81,2021-03-08,2021-03-08 07:00:00,,,2,0,0.0
gd81,2021-03-08,2021-03-08 08:00:00,0.0,0.0,7,1,0.14285714285714285
gd81,2021-03-08,2021-03-08 10:00:00,,,3,0,0.0
gd81,2021-03-08,2021-03-08 11:00:00,,,4,0,0.0
gd81,2021-03-08,2021-03-08 12:00:00,,,1,0,0.0
gd81,2021-03-08,2021-03-08 13:00:00,0.0,0.0,6,2,0.3333333333333333
